
지점,시작일,종료일,지점명,지점주소,관리관서,위도,경도,노장해발고도(m),기압계(관측장비지상높이(m)),기온계(관측장비지상높이(m)),풍속계(관측장비지상높이(m)),강우계(관측장비지상높이(m))
628,2015-07-13,,예산,충청남도 예산군 종경리,대전지방기상청(133),36.7421,126.8144,38.84,,,,
628,2007-10-23,2015-07-13,예산,충청남도 예산군 종경리,천안지역기상서비스센터(232),36.7422,126.8144,38.74,,,,
628,1998-11-06,2007-10-23,예산,충청남도 예산군 역탑리,대전지방기상청(133),36.6778,126.800,39,,,,
628,1992-11-17,1998-11-06,예산,충청남도 예산군 역탑리,대전지방기상청(133),36.6778,126.8489,44,,,,
629,2020-10-08,,세종전의,세종특별자치시  읍내리,대전지방기상청(133),36.6908,127.2005,84.56,,,,
629,2012-12-15,2020-10-08,세종전의,세종특별자치시  읍내리,대전지방기상청(133),36.6908,127.2005,84.56,,,,
629,2012-09-01,2012-12-15,세종전의,세종특별자치시  읍내리,대전지방기상청(133),36.6814,127.1959,80.43,,,,
629,2012-07-02,2012-09-01,전의,세종특별자치시  읍내리,천안지역기상서비스센터(232),36.6814,127.1959,80.43,,,,
629,1999-02-05,2012-07-02,전의,세종특별자치시  읍내리,천안지역기상서비스센터(232),36.6814,127.1959,80.43,,,,
629,1992-11-19,1999-02-05,전의,충청남도 충청남도 충청남도,청주기상대(131),36.6757,127.2066,62,,,,
630,2021-07-31,,노은,충청북도 충주시 수룡리,청주기상대(131),37.0457,127.7997,109.14,,,,
630,2015-12-24,2021-07-31,노은,충청북도 충주시 신효리,청주기상대(131),37.0456,127.7997,111.99,,,,
630,2015-07-13,2015-12-24,노은,충청북도 충주시 신효리,청주기상대(131),37.042,127.787,116.55,,,,
630,2010-08-20,2015-07-13,노은,충청북도 충주시 신효리,충주지역기상서비스센터(127),37.042,127.787,116.55,,,,
630,2001-06-19,2010-08-20,노은,충청북도 충주시 연하리,충주지역기상서비스센터(127),37.0451,127.7563,146,,,,
630,1993-09-11,2001-06-19,노은,충청북도 충주시 연하리,충주지역기상서비스센터(127),37.0451,127.7563,120,,,,
631,2020-03-07,,송도,인천광역시 연수구 송도동,인천기상대(112),37.3478,126.6154,9.74,,,10.000,
631,2007-10-16,2020-03-07,송도,인천광역시 연수구 송도동,인천기상대(112),37.3478,126.6154,9.74,,,10.000,
631,2001-01-05,2007-10-09,팔미도,인천광역시 중구 무의동,인천기상대(112),37.355,126.5133,63,,,,
632,2020-02-04,,유구,충청남도 공주시 석남리,대전지방기상청(133),36.5407,126.9336,58.83,,,,
632,2015-07-13,2020-02-04,유구,충청남도 공주시 석남리,대전지방기상청(133),36.5407,126.9336,58.83,,,,
632,2014-11-04,2015-07-13,유구,충청남도 공주시 석남리,천안지역기상서비스센터(232),36.5378,126.9495,55.1,,,,
632,2007-07-24,2014-11-04,유구,충청남도 공주시 석남리,천안지역기상서비스센터(232),36.5528,126.9503,71.54,,,,
632,1993-10-10,2007-07-24,유구,충청남도 공주시 석남리,대전지방기상청(133),36.5495,126.952,76,,,,
633,2020-10-07,,정안,충청남도 공주시 평정리,대전지방기상청(133),36.5511,127.0938,75.76,,,,
633,2015-07-13,2020-10-07,정안,충청남도 공주시 평정리,대전지방기상청(133),36.5511,127.0938,75.76,,,,
633,2012-06-12,2015-07-13,정안,충청남도 공주시 평정리,천안지역기상서비스센터(232),36.5511,127.0939,72.5,,,,
633,2005-09-16,2012-06-12,정안,충청남도 공주시 광정리,천안지역기상서비스센터(232),36.6094,127.1227,61.34,,,,
633,1993-10-11,2005-09-16,정안,충청남도 공주시 광정리,대전지방기상청(133),36.6041,127.1207,40,,,,
634,2021-09-28,,아산,충청남도 아산시 금성리,대전지방기상청(133),36.8458,126.8654,29.5,,,,
634,2015-07-13,2021-09-28,아산,충청남도 아산시 대음리,대전지방기상청(133),36.8458,126.8654,29.5,,,,
634,2009-09-17,2015-07-13,아산,충청남도 아산시 대음리,천안지역기상서비스센터(232),36.8458,126.8654,27.5,,,,
634,1993-10-22,2009-09-16,아산,충청남도 아산시 밀두리,천안지역기상서비스센터(232),36.8664,126.8858,15,,,,
635,2021-10-15,,양화,충청남도 부여군 양화면,대전지방기상청(133),36.1319,126.8602,10.73,,,,
635,2017-08-25,2021-10-15,양화,충청남도 부여군 양화면,대전지방기상청(133),36.1319,126.8602,10.73,,,,
635,2015-12-23,2017-08-25,양화,충청남도 부여군 양화면,대전지방기상청(133),36.1319,126.8603,10,,,,
635,2015-07-13,2015-12-23,양화,충청남도 부여군 양화면,대전지방기상청(133),36.1319,126.8603,10,,,,
635,2011-10-28,2015-07-13,양화,충청남도 부여군 양화면,보령지역기상서비스센터(235),36.1319,126.8603,10,,,,
635,2007-07-25,2011-10-27,홍산,충청남도 부여군 북촌리,보령지역기상서비스센터(235),36.2139,126.7609,26,,,,
635,1993-10-17,2007-07-25,홍산,충청남도 부여군 북촌리,대전지방기상청(133),36.2139,126.7609,26,,,,
636,2022-09-28,,계룡,충청남도 계룡시 부남리,대전지방기상청(133),36.3132,127.2407,132,,,,
636,2015-12-08,2022-09-28,계룡,충청남도 계룡시 부남리,대전지방기상청(133),36.3132,127.2407,132,,,,
636,2009-11-26,2015-12-08,계룡,충청남도 계룡시 부남리,대전지방기상청(133),36.3132,127.2407,131.99,,,,
636,1993-10-08,2009-11-26,계룡,충청남도 계룡시 남선리,대전지방기상청(133),36.300,127.230,146,,,,
637,2022-06-24,,신평,충청남도 당진시 운정리,,36.879,126.8238,9.01,,,,
637,2013-07-10,2022-06-24,신평,충청남도 당진시 한정리,,36.8938,126.8056,19.5,,,,
637,2007-07-20,2013-07-10,이원,충청남도 태안군 포지리,홍성기상대(서산 129),36.8699,126.2807,23.57,,,,
637,1993-09-21,2007-07-20,이원,충청남도 태안군 포지리,홍성기상대(서산 129),36.8679,126.2837,27,,,,
638,2024-10-15,,영춘,충청북도 단양군 하리,청주기상대(131),37.0778,128.4936,243,,,,
638,2022-11-25,2024-10-15,영춘,충청북도 단양군 하리,청주기상대(131),37.0778,128.4936,243,,,,
638,2015-07-13,2022-11-25,영춘,충청북도 단양군 상리,청주기상대(131),37.0835,128.4847,175.08,,,,
638,2013-12-28,2015-07-13,영춘,충청북도 단양군 상리,영월기상대(121),37.0847,128.4847,175,,,,
638,2007-07-31,2012-12-27,영춘,충청북도 단양군 상리,영월기상대(121),37.0787,128.4874,183.28,,,,
638,2001-01-01,2007-07-31,영춘,충청북도 단양군 상리,영월기상대(121),37.0758,128.4887,184,,,,
638,1994-12-14,2001-01-01,영춘,충청북도 단양군 상리,충주지역기상서비스센터(127),37.0758,128.4887,190,,,,
639,2020-10-15,,덕산,충청북도 제천시 도전리,청주기상대(131),36.9043,128.1456,282.85,,,,
639,2015-07-13,2020-10-15,덕산,충청북도 제천시 도전리,청주기상대(131),36.9043,128.1456,282.85,,,,
639,2011-08-24,2015-07-13,덕산,충청북도 제천시 도전리,충주지역기상서비스센터(127),36.9041,128.1457,282,,,,
639,1994-12-15,2011-08-24,덕산,충청북도 제천시 도전리,충주지역기상서비스센터(127),36.9117,128.1643,273.58,,,,
640,2022-07-13,,청천,충청북도 괴산군 송면리,청주기상대(131),36.6711,127.8653,226,,,,
640,2021-08-12,2022-07-13,청천,충청북도 괴산군 송면리,청주기상대(131),36.6711,127.8617,221.34,,,,
640,2011-11-21,2021-08-12,청천,충청북도 괴산군 송면리,청주기상대(131),36.6711,127.8617,221.34,,,,
640,2001-06-19,2011-11-21,청천,충청북도 괴산군 송면리,청주기상대(131),36.760,127.860,225,,,,
640,1994-12-16,2001-06-19,청천,충청북도 괴산군 송면리,충주지역기상서비스센터(127),36.760,127.860,225,,,,
641,2021-07-27,,가덕,충청북도 청원군 미원리,청주기상대(131),36.5461,127.5239,79.12,,,,
641,2020-09-18,2021-07-27,가덕,충청북도 청원군 미원리,청주기상대(131),36.5461,127.524,78,,,,
641,2017-08-25,2020-09-18,대청,충청북도 청원군 미원리,청주기상대(131),36.5223,127.5017,89.49,,,,
641,1994-04-23,2017-08-25,대청,충청북도 청원군 미원리,청주기상대(131),36.470,127.480,113,,,,
642,2022-05-23,,오월드,대전광역시 중구 사정동,대전지방기상청(133),36.2913,127.3959,148.61,,,,
642,2021-10-26,2022-05-23,오월드,대전광역시 중구 사정동,대전지방기상청(133),36.2913,127.3959,167,,,,
642,2015-12-23,2021-10-26,문화,대전광역시 중구 문화동,대전지방기상청(133),36.3105,127.4061,79.24,,,,
642,1994-12-17,2015-12-23,문화,대전광역시 중구 문화동,대전지방기상청(133),36.3105,127.4061,77.27,,,,
643,2021-07-24,,세천,대전광역시 동구 세천동,대전지방기상청(133),36.3402,127.4938,91.34,,,,
643,2010-06-07,2021-07-24,세천,대전광역시 동구 세천동,대전지방기상청(133),36.3402,127.4938,91.34,,,,
643,1994-12-18,2010-06-07,세천,대전광역시 동구 대성동,대전지방기상청(133),36.340,127.490,92,,,,
644,2022-09-26,,연무,충청남도 논산시 안심리,대전지방기상청(133),36.1366,127.090,24.5,,,,
644,2012-09-12,2022-09-26,연무,충청남도 논산시 안심리,대전지방기상청(133),36.1366,127.090,24.5,,,,
644,1994-12-19,2012-09-12,양촌,충청남도 논산시 인천리,대전지방기상청(133),36.1385,127.2327,56.43,,,,
645,2022-10-06,,서부,충청남도 홍성군 서부면,,36.5789,126.511,16.9,,,,
645,2013-12-13,2022-10-06,서부,충청남도 홍성군 서부면,,36.5789,126.511,16.9,,,,
645,1994-12-09,2013-12-13,서부,충청남도 홍성군 이호리,홍성기상대(서산 129),36.5804,126.5173,22.58,,,,
646,2020-10-09,,춘장대,충청남도 서천군 부사리,대전지방기상청(133),36.1741,126.5285,7.74,,,,
646,2017-08-25,2020-10-09,춘장대,충청남도 서천군 부사리,대전지방기상청(133),36.1741,126.5285,7.74,,,,
646,2015-07-13,2017-08-25,춘장대,충청남도 서천군 부사리,대전지방기상청(133),36.1741,126.5293,13.1,,,,
646,2012-11-27,2015-07-13,춘장대,충청남도 서천군 부사리,군산기상대(140),36.1741,126.5293,13.1,,,,
646,1999-04-28,2012-11-27,신합,충청남도 서천군 신합리,군산기상대(140),36.153,126.5496,21.3,,,,
646,1994-12-14,1999-04-28,신합,충청남도 서천군 신합리,대전지방기상청(133),36.1504,126.5546,15,,,,
647,2023-12-20,,가곡,충청북도 영동군 원당리,청주기상대(131),36.1247,127.6851,118.4,,,,
647,2023-11-01,2023-12-20,가곡,충청북도 영동군 가곡리,청주기상대(131),36.125,127.6924,122.66,,,,
647,2015-07-13,2023-11-01,가곡,충청북도 영동군 가곡리,청주기상대(131),36.125,127.6924,122.66,,,,
647,2009-06-29,2015-07-13,가곡,충청북도 영동군 가곡리,추풍령지역기상서비스센터(135),36.125,127.6924,120.45,,,,
647,1993-10-14,2009-06-29,가곡,충청북도 영동군 가곡리,추풍령지역기상서비스센터(135),36.1173,127.6695,127,,,,
648,2024-09-03,,장동,대전광역시 대덕구 장동,대전지방기상청(133),36.4135,127.4382,99.9,,,,
648,2008-08-26,2024-09-03,장동,대전광역시 대덕구 장동,대전지방기상청(133),36.4135,127.4382,99.9,,,,
648,1990-06-09,2008-08-26,구즉,대전광역시 유성구 봉산동,대전지방기상청(133),36.4333,127.3833,62,,,,
649,2020-03-07,,부평,인천광역시 부평구 구산동,인천기상대(112),37.4722,126.7507,25.91,,,,
649,2010-12-01,2020-03-07,부평,인천광역시 부평구 구산동,인천기상대(112),37.4722,126.7507,25.91,,,,
649,2007-10-28,2010-12-01,선미도,인천광역시 옹진군 북리,인천기상대(112),37.285,126.080,160,,,,
649,2001-01-05,2007-10-28,선미도,인천광역시 옹진군 북리,인천기상대(112),37.285,126.080,160,,,,
650,2022-12-07,,양지,강원특별자치도 철원군 동송읍 양지리,춘천기상대(101),38.2509,127.2714,187,,,,
650,2021-10-15,2022-12-07,양지,강원도 철원군 양지리,춘천기상대(101),38.2726,127.2774,228.01,,,,
650,2020-10-23,2021-10-15,양지,강원도 철원군 양지리,춘천기상대(101),38.2726,127.2774,228.01,,,,
650,2015-07-13,2020-10-23,양지,강원도 철원군 양지리,춘천기상대(101),38.2726,127.2772,230,,,,
650,2012-05-22,2015-07-13,양지,강원도 철원군 양지리,철원기상대(95),38.2726,127.2772,230,,,,
650,2007-08-31,2012-05-22,정연,강원도 철원군 정연리,철원기상대(95),38.2867,127.3311,200.02,,,,
650,1998-02-20,2007-08-31,정연,강원도 철원군 정연리,철원기상대(95),38.2833,127.3333,200,,,,
651,2023-11-01,,외촌,강원특별자치도 철원군 철원읍 외촌리,춘천기상대(101),38.2772,127.2057,216.03,,,,
651,2015-07-13,2023-11-01,외촌,강원특별자치도 철원군 철원읍 외촌리,춘천기상대(101),38.2772,127.2057,216.03,,,,
651,2012-05-23,2015-07-13,외촌,강원도 철원군 외촌리,철원기상대(95),38.2772,127.2058,221,,,,
651,1998-02-19,2012-05-23,대마,강원도 철원군 대마리,철원기상대(95),38.264,127.1652,201.62,,,,
652,2024-10-09,,연천청산,경기도 연천군 초성리,,37.990,127.0727,38.29,,,,
652,2020-10-23,2024-10-09,연천청산,경기도 연천군 초성리,,37.990,127.0727,38.29,,,,
652,2016-08-01,2020-10-23,연천청산,경기도 연천군 초성리,,38.0265,127.0781,51.9,,,,
652,2015-07-13,2016-08-01,청산,경기도 연천군 초성리,,38.0265,127.0781,51.9,,,,
652,1998-05-08,2015-07-13,청산,경기도 연천군 초성리,동두천지역기상서비스센터(98),38.0265,127.0781,51.9,,,,
654,2021-07-20,,자월도,인천광역시 옹진군 자월리,인천기상대(112),37.254,126.3076,10.46,,,,
654,2019-04-12,2021-07-20,자월도,인천광역시 옹진군 자월리,인천기상대(112),37.254,126.3076,10.46,,,,
654,2015-12-04,2019-04-12,자월도,인천광역시 옹진군 자월리,인천기상대(112),37.254,126.3076,10.46,,,,
654,2004-11-10,2015-12-04,자월도,인천광역시 옹진군 자월리,인천기상대(112),37.2546,126.3072,18.81,,,,
654,1999-06-19,2004-11-10,자월도,인천광역시 옹진군 자월리,인천기상대(112),37.250,126.3333,23,,,,
655,2019-04-11,,소청도,인천광역시 옹진군 소청리,백령도기상대(102),37.7602,124.7291,83,,,,
655,2004-11-16,2019-04-11,소청도,인천광역시 옹진군 소청리,백령도기상대(102),37.7602,124.7291,83,,,,
655,2000-01-31,2004-11-16,소청도,인천광역시 옹진군 소청리,백령도기상대(102),37.750,124.7167,83,,,,
655,1999-06-24,2000-01-31,소청도,인천광역시 옹진군 소청리,인천기상대(112),37.750,124.7167,83,,,,
656,2021-07-18,,볼음도,인천광역시 강화군 볼음도리,인천기상대(112),37.6873,126.1934,49.15,,,,
656,2019-04-12,2021-07-18,볼음도,인천광역시 강화군 볼음도리,인천기상대(112),37.6709,126.1922,14.75,,,,
656,2004-11-10,2019-04-12,볼음도,인천광역시 강화군 볼음도리,인천기상대(112),37.6709,126.1922,14.75,,,,
656,1999-06-10,2004-11-10,볼음도,인천광역시 강화군 볼음도리,인천기상대(112),37.650,126.1833,30,,,,
657,2021-09-26,,대천항,충청남도 보령시 신흑동,대전지방기상청(133),36.3244,126.5021,31.65,,,,
657,2015-07-13,2021-09-26,대천항,충청남도 보령시 신흑동,대전지방기상청(133),36.3244,126.5021,31.65,,,,
657,2015-04-07,2015-07-13,대천항,충청남도 보령시 신흑동,보령지역기상서비스센터(235),36.3245,126.5017,24,,,,
657,2011-01-17,2015-04-07,대천항,충청남도 보령시 신흑동,보령지역기상서비스센터(235),36.3239,126.5038,42.31,,,,
657,2004-11-18,2011-01-17,보령항,충청남도 보령시 신흑동,보령지역기상서비스센터(235),36.3167,126.500,25,,,,
657,1999-06-03,2004-11-18,보령항,충청남도 보령시 신흑동,홍성기상대(서산 129),36.3167,126.500,25,,,,
658,2021-08-31,,만리포,충청남도 태안군 모항리,,36.7683,126.1214,10,,,,
658,2017-08-25,2021-08-31,만리포,충청남도 태안군 모항리,,36.7683,126.1214,69.6,,,,
658,2015-07-13,2017-08-25,만리포,충청남도 태안군 모항리,,36.7683,126.1214,69.6,,,,
658,2009-09-16,2015-07-13,만리포,충청남도 태안군 모항리,홍성기상대(서산 129),36.7683,126.1214,69.6,,,,
658,2004-11-03,2009-09-16,만리포,충청남도 태안군 의항리,홍성기상대(서산 129),36.8333,126.1333,10,,,,
658,1999-06-18,2004-11-03,만리포,충청남도 태안군 의항리,홍성기상대(서산 129),36.8333,126.1333,5,,,,
659,2024-10-15,,계룡산,충청남도 계룡시 부남리,대전지방기상청(133),36.343,127.2057,831.7,,,,
659,2021-08-21,2024-10-15,계룡산,충청남도 계룡시 부남리,대전지방기상청(133),36.343,127.2057,831.7,,,,
659,2004-11-16,2021-08-21,계룡산,충청남도 계룡시 부남리,대전지방기상청(133),36.343,127.2057,831.7,,,,
659,1999-06-02,2004-11-16,계룡산,충청남도 계룡시 부남리,대전지방기상청(133),36.4167,127.250,835,,,,
660,2021-07-21,,면온,강원특별자치도 평창군 봉평면 면온리,강릉(구 105),37.562,128.3776,533.47,,,,
660,2020-06-27,2021-07-21,면온,강원도 평창군 면온리,강릉(구 105),37.562,128.3776,533.47,,,,
660,2015-07-13,2020-06-27,면온,강원도 평창군 면온리,강릉(구 105),37.562,128.3776,533.47,,,,
660,2012-09-04,2015-07-13,면온,강원도 평창군 면온리,대관령기상대(100),37.562,128.3776,531.69,,,,
660,2004-11-11,2012-09-03,면온,강원도 평창군 면온리,대관령기상대(100),37.550,128.350,567,,,,
660,1999-06-08,2004-11-11,면온,강원도 평창군 면온리,대관령기상대(100),37.550,128.350,570,,,,
661,2021-12-18,,현내,강원특별자치도 고성군 현내면 명파리,강릉(구 105),38.5425,128.4019,5,,,,
661,2021-07-29,2021-12-18,현내,강원도 고성군 명파리,강릉(구 105),38.5439,128.4025,5.5,,,,
661,2015-12-22,2021-07-29,현내,강원도 고성군 명파리,강릉(구 105),38.5439,128.4025,5.5,,,,
661,2015-07-13,2015-12-22,현내,강원도 고성군 명파리,강릉(구 105),38.5441,128.4027,5,,,,
